21700608,18055,1610612745,121,1610612757,112
21700609,14312,1610612763,105,1610612740,102
21700610,14543,1610612749,110,1610612753,103
21700611,18978,1610612750,104,1610612760,88
21700612,14182,1610612743,97,1610612737,110
21700613,19596,1610612744,106,1610612746,125
21700614,19078,1610612755,103,1610612738,114
21700615,19923,1610612761,133,1610612739,99
21700616,17583,1610612758,115,1610612746,121
21700617,18997,1610612747,93,1610612759,81
21700618,14848,1610612766,99,1610612762,88
21700619,17923,1610612754,97,1610612739,95
21700620,18171,1610612764,125,1610612753,119
21700621,13093,1610612737,105,1610612751,110
21700622,18717,1610612749,94,1610612744,108
21700623,18978,1610612750,118,1610612752,108
21700624,17003,1610612740,119,1610612757,113
21700625,15607,1610612743,87,1610612763,78
21700626,18055,1610612756,95,1610612745,112
21700627,20209,1610612742,101,1610612747,107
21700628,16656,1610612746,126,1610612758,105
21700629,19624,1610612766,91,1610612760,101
21700630,18354,1610612764,119,1610612751,113
21700631,20078,1610612761,125,1610612744,127
21700632,21613,1610612741,107,1610612765,105
21700633,18418,1610612759,112,1610612743,80
21700634,19600,1610612748,97,1610612749,79
21700635,19812,1610612752,118,1610612740,123
21700636,17091,1610612756,97,1610612754,120
21700637,14739,1610612750,120,1610612757,103
21700638,17200,1610612765,107,1610612766,118
21700639,20637,1610612755,117,1610612761,111
21700640,19607,1610612764,95,1610612749,104
21700641,15806,1610612737,102,1610612759,99
21700642,17732,1610612751,104,1610612752,119
21700643,18203,1610612760,95,1610612758,88
21700644,20546,1610612741,119,1610612748,111
21700645,17794,1610612763,123,1610612747,114
21700646,20562,1610612739,108,1610612744,118
21700647,18306,1610612762,94,1610612754,109
21700648,17622,1610612746,113,1610612745,102
21700649,18589,1610612753,108,1610612750,102
21700650,18624,1610612738,113,1610612740,116
21700651,14097,1610612743,105,1610612742,102
21700652,18604,1610612757,118,1610612756,111
21700653,11528,1610612766,133,1610612764,109
21700654,10894,1610612737,94,1610612740,93
21700655,15425,1610612751,95,1610612759,100
21700656,19800,1610612761,96,1610612765,91
21700657,21372,1610612741,112,1610612744,119
21700658,12885,1610612763,105,1610612752,99
21700659,16695,1610612749,101,1610612748,106
21700660,18203,1610612760,114,1610612747,90
21700661,17583,1610612758,105,1610612762,120
21700662,15043,1610612746,109,1610612743,104
21700663,18624,1610612738,80,1610612755,89
21700664,20562,1610612739,104,1610612753,103
21700665,18055,1610612745,116,1610612750,98
21700666,19071,1610612757,100,1610612754,86
21700667,19800,1610612761,86,1610612759,83
21700668,17732,1610612751,101,1610612748,95
21700669,14744,1610612765,112,1610612764,122
21700670,16831,1610612763,106,1610612758,88
21700671,15732,1610612743,100,1610612756,108
21700672,18306,1610612762,115,1610612752,117
21700673,18997,1610612747,99,1610612754,86
21700674,20562,1610612739,124,1610612760,148
21700675,15597,1610612737,97,1610612741,113
21700676,18687,1610612766,105,1610612748,106
21700677,18212,1610612740,111,1610612763,104
21700678,20826,1610612755,116,1610612749,94
21700679,18055,1610612745,116,1610612744,108
21700680,17828,1610612750,115,1610612761,109
21700681,18306,1610612762,125,1610612746,113
21700682,19464,1610612757,117,1610612742,108
21700683,18624,1610612738,95,1610612753,103
21700684,18997,1610612747,127,1610612752,107
21700685,17554,1610612765,100,1610612751,101
21700686,18418,1610612759,86,1610612754,94
21700687,11806,1610612766,112,1610612758,107
21700688,11096,1610612737,104,1610612762,90
21700689,18055,1610612745,99,1610612748,90
21700690,14288,1610612763,105,1610612755,101
21700691,14766,1610612749,109,1610612756,105
21700692,17101,1610612740,132,1610612741,128
21700693,19328,1610612742,98,1610612764,75
21700694,14474,1610612743,104,1610612757,101
21700695,16347,1610612746,118,1610612750,126
21700696,18846,1610612753,99,1610612758,105
21700697,18203,1610612760,109,1610612751,108
21700698,18418,1610612759,114,1610612739,102
21700699,19596,1610612744,123,1610612752,112
21700700,18997,1610612747,108,1610612738,107
21700701,14588,1610612766,96,1610612740,101
21700702,15682,1610612765,95,1610612762,98
21700703,14060,1610612754,116,1610612756,101
21700704,20547,1610612755,115,1610612741,101
21700705,12780,1610612737,93,1610612761,108
21700706,19378,1610612742,97,1610612745,104
21700707,15812,1610612763,85,1610612759,108
21700708,18920,1610612757,123,1610612750,114
21700709,19430,1610612746,102,1610612738,113
21700710,19600,1610612748,88,1610612758,89
21700711,18203,1610612760,121,1610612764,112
21700712,15482,1610612743,130,1610612752,118
21700713,19596,1610612744,126,1610612750,113
21700714,15479,1610612766,121,1610612737,110
21700715,20562,1610612739,115,1610612754,108
21700716,19800,1610612761,93,1610612762,97
21700717,21827,1610612741,103,1610612747,108
21700718,16369,1610612763,100,1610612746,109
21700719,18717,1610612749,116,1610612751,91
21700720,17186,1610612740,115,1610612745,113
21700721,19876,1610612742,93,1610612757,107
21700722,18418,1610612759,78,1610612755,97
21700723,17068,1610612756,85,1610612752,107
21700724,20491,1610612765,108,1610612760,121
21700725,17923,1610612754,114,1610612753,112
21700726,15843,1610612737,104,1610612764,129
21700727,19600,1610612748,95,1610612766,91
21700728,19596,1610612744,109,1610612738,105
21700729,16231,1610612750,111,1610612751,97
21700730,19520,1610612743,91,1610612742,89
21700731,21630,1610612741,96,1610612749,110
21700732,18055,1610612745,113,1610612756,102
21700733,16378,1610612740,103,1610612746,112
21700734,20562,1610612739,121,1610612765,104
21700735,19800,1610612761,123,1610612747,111
21700736,18202,1610612760,122,1610612755,112
21700737,18418,1610612759,113,1610612758,98
21700738,14225,1610612754,105,1610612766,96
21700739,12589,1610612737,105,1610612750,100
21700740,13202,1610612763,120,1610612756,109
21700741,14126,1610612749,107,1610612755,95
21700742,19555,1610612742,88,1610612748,95
21700743,19520,1610612743,110,1610612738,111
21700744,20356,1610612764,102,1610612760,96
21700745,19505,1610612752,111,1610612751,95
21700746,19800,1610612761,109,1610612750,104
21700747,18508,1610612765,125,1610612739,114
21700748,18055,1610612745,114,1610612753,107
21700749,14292,1610612740,103,1610612758,114
21700750,18418,1610612759,106,1610612743,104
21700751,18306,1610612762,129,1610612744,99
21700752,16705,1610612746,96,1610612757,104
21700753,15093,1610612754,105,1610612763,101
21700754,18553,1610612753,127,1610612747,105
21700755,13103,1610612737,110,1610612766,123
21700756,15577,1610612751,116,1610612755,108
21700757,20562,1610612739,91,1610612748,89
21700758,18624,1610612738,103,1610612752,73
21700759,19422,1610612757,124,1610612741,108
21700760,15923,1610612756,102,1610612742,88
21700761,17481,1610612765,104,1610612763,102
21700762,15599,1610612764,122,1610612761,119
21700763,17199,1610612750,108,1610612749,89
21700764,18418,1610612759,91,1610612745,102
21700765,18407,1610612743,127,1610612760,124
21700766,17135,1610612766,133,1610612754,126
21700767,18624,1610612738,119,1610612737,110
21700768,17732,1610612751,99,1610612747,102
21700769,19800,1610612761,130,1610612757,105
21700770,20636,1610612755,103,1610612748,97
21700771,18717,1610612749,92,1610612752,90
21700772,18203,1610612760,100,1610612740,114
21700773,16560,1610612756,97,1610612762,129
21700774,17583,1610612758,104,1610612744,119
21700775,19068,1610612746,113,1610612741,103
21700776,18747,1610612765,111,1610612748,107
21700777,17923,1610612754,100,1610612755,92
21700778,18846,1610612753,98,1610612764,115
21700779,20562,1610612739,88,1610612745,120
21700780,17954,1610612750,118,1610612740,107
21700781,18418,1610612759,111,1610612762,120
21700782,20103,1610612743,115,1610612744,108
21700783,17583,1610612758,99,1610612742,106
21700784,18624,1610612738,97,1610612757,96
21700785,14392,1610612751,94,1610612749,109
21700786,19441,1610612752,96,1610612737,99
21700787,19800,1610612761,101,1610612763,86
21700788,18203,1610612760,104,1610612747,108
21700789,14487,1610612756,110,1610612766,115
21700790,13810,1610612765,111,1610612757,91
21700791,13169,1610612754,102,1610612764,111
21700792,19600,1610612748,109,1610612753,111
21700793,14293,1610612740,109,1610612762,133
21700794,14410,1610612743,121,1610612766,104
21700795,17583,1610612758,104,1610612741,98
21700796,15127,1610612746,104,1610612742,101
21700797,18846,1610612753,116,1610612739,98
21700798,20017,1610612761,111,1610612738,91
21700799,11866,1610612737,108,1610612763,82
21700800,15064,1610612751,113,1610612745,123
21700801,19812,1610612752,89,1610612749,103
21700802,20530,1610612755,115,1610612764,102
21700803,19596,1610612744,105,1610612760,125
21700804,18997,1610612747,112,1610612756,93
21700805,15114,1610612765,115,1610612751,106
21700806,19600,1610612748,101,1610612745,109
21700807,20562,1610612739,140,1610612750,138
21700808,13187,1610612763,88,1610612762,92
21700809,14148,1610612740,96,1610612754,92
21700810,15993,1610612756,81,1610612759,129
21700811,16215,1610612753,100,1610612737,98
21700812,19800,1610612761,113,1610612752,88
21700813,20356,1610612764,104,1610612738,110
21700814,19178,1610612757,109,1610612766,103
21700815,19596,1610612744,121,1610612742,103
21700816,18997,1610612747,106,1610612760,81
21700817,16697,1610612765,95,1610612746,108
21700818,20489,1610612755,100,1610612740,82
21700819,16438,1610612737,107,1610612739,123
21700820,18624,1610612738,91,1610612754,97
21700821,20018,1610612748,91,1610612749,85
21700822,21558,1610612741,114,1610612750,113
21700823,18055,1610612745,130,1610612743,104
21700824,18306,1610612762,106,1610612766,94
21700825,17583,1610612758,100,1610612757,118
21700826,16572,1610612751,128,1610612740,138
21700827,18347,1610612753,104,1610612749,111
21700828,20504,1610612755,112,1610612746,98
21700829,21112,1610612741,90,1610612764,101
21700830,20162,1610612742,130,1610612747,123
21700831,19596,1610612744,122,1610612759,105
21700832,16325,1610612756,113,1610612743,123
21700833,18320,1610612766,103,1610612761,123
21700834,15214,1610612737,118,1610612765,115
21700835,18624,1610612738,99,1610612739,121
21700836,17923,1610612754,121,1610612752,113
21700837,18055,1610612745,104,1610612742,97
21700838,18068,1610612750,111,1610612758,106
21700839,18203,1610612760,110,1610612763,92
21700840,19730,1610612757,96,1610612762,115
21700841,14453,1610612765,103,1610612740,118
21700842,20589,1610612755,108,1610612752,92
21700843,13735,1610612751,101,1610612746,114
21700844,18611,1610612741,105,1610612753,101
21700845,18306,1610612762,101,1610612759,99
21700846,19596,1610612744,129,1610612756,83
21700847,19800,1610612761,115,1610612748,112
21700848,14720,1610612749,97,1610612737,92
21700849,18978,1610612750,108,1610612745,126
21700850,18203,1610612760,112,1610612739,120
21700851,19801,1610612742,109,1610612758,114
21700852,17623,1610612743,117,1610612759,109
21700853,15849,1610612765,104,1610612737,98
21700854,18428,1610612753,102,1610612766,104
21700855,20492,1610612755,104,1610612748,102
21700856,13159,1610612751,103,1610612754,108
21700857,19812,1610612752,113,1610612764,118
21700858,18624,1610612738,119,1610612746,129
21700859,21006,1610612741,98,1610612761,122
21700860,18055,1610612745,100,1610612758,91
21700861,16012,1610612763,114,1610612760,121
21700862,15436,1610612740,139,1610612747,117
21700863,18306,1610612762,107,1610612756,97
21700864,19520,1610612757,123,1610612744,117
21700865,15486,1610612749,123,1610612743,134
21700866,17534,1610612750,119,1610612747,111
21700867,14112,1610612766,111,1610612751,96
21700868,18846,1610612753,113,1610612752,120
21700869,20562,1610612739,103,1610612764,110
21700870,21312,1610612741,115,1610612755,116
21700871,17583,1610612758,107,1610612760,110
21700872,19596,1610612744,134,1610612746,127
21700873,20491,1610612765,98,1610612738,110
21700874,17923,1610612754,116,1610612737,93
21700875,17824,1610612764,105,1610612766,122
21700876,20047,1610612761,119,1610612749,122
21700877,18055,1610612745,120,1610612750,102
21700878,18119,1610612763,89,1610612739,112
21700879,17751,1610612740,124,1610612748,123
21700880,20027,1610612743,122,1610612759,119
21700881,17126,1610612756,117,1610612746,128
21700882,18306,1610612762,81,1610612757,100
21700883,18997,1610612747,124,1610612742,102
21700884,20594,1610612755,116,1610612753,105
21700885,19600,1610612748,115,1610612763,89
21700886,19812,1610612752,112,1610612738,121
21700887,19596,1610612744,112,1610612760,80
21700888,18978,1610612750,122,1610612741,104
21700889,17112,1610612756,104,1610612757,106
21700890,18306,1610612762,97,1610612742,90
21700891,17583,1610612758,108,1610612747,113
21700892,17894,1610612766,114,1610612765,98
21700893,18717,1610612749,121,1610612740,123
21700894,20562,1610612739,94,1610612759,110
21700895,17180,1610612764,109,1610612755,94
21700896,20044,1610612743,114,1610612745,119
21700897,16328,1610612737,104,1610612747,123
21700898,18624,1610612738,109,1610612763,98
21700899,15081,1610612751,104,1610612741,87
21700900,19812,1610612752,111,1610612744,125
21700901,19800,1610612761,123,1610612765,94
21700902,14302,1610612740,125,1610612756,116
21700903,18203,1610612760,112,1610612753,105
21700904,19536,1610612742,109,1610612754,103
21700905,18306,1610612762,85,1610612745,96
21700906,17583,1610612758,100,1610612750,118
21700907,14521,1610612766,118,1610612741,103
21700908,20562,1610612739,129,1610612751,123
21700909,19600,1610612748,102,1610612755,101
21700910,16093,1610612749,104,1610612764,107
21700911,19468,1610612757,116,1610612758,99
21700912,15004,1610612743,120,1610612746,122
21700913,16146,1610612765,110,1610612749,87
21700914,17328,1610612753,104,1610612761,117
21700915,13316,1610612737,107,1610612754,102
21700916,18624,1610612738,134,1610612766,106
21700917,20356,1610612764,101,1610612744,109
21700918,13484,1610612763,102,1610612756,110
21700919,20202,1610612742,110,1610612760,111
21700920,18418,1610612759,116,1610612740,121
21700921,19068,1610612746,92,1610612745,105
21700922,19600,1610612748,113,1610612747,131
21700923,20562,1610612739,97,1610612755,108
21700924,17583,1610612758,116,1610612751,111
21700925,19533,1610612757,108,1610612750,99
21700926,17223,1610612753,115,1610612765,106
21700927,20487,1610612755,110,1610612766,99
21700928,16728,1610612737,109,1610612744,114
21700929,18631,1610612764,95,1610612761,102
21700930,21017,1610612741,108,1610612742,100
21700931,16421,1610612763,102,1610612743,108
21700932,17217,1610612749,96,1610612754,103
21700933,18055,1610612756,116,1610612760,124
21700934,18306,1610612762,116,1610612750,108
21700935,17190,1610612746,128,1610612752,105
21700936,17875,1610612753,107,1610612763,100
21700937,20562,1610612739,117,1610612743,126
21700938,19600,1610612748,105,1610612765,96
21700939,18476,1610612745,123,1610612738,120
21700940,18557,1610612759,112,1610612747,116
21700941,20063,1610612757,108,1610612760,100
21700942,17583,1610612758,91,1610612762,98
21700943,15166,1610612737,113,1610612756,112
21700944,19800,1610612761,103,1610612766,98
21700945,16646,1610612764,95,1610612754,98
21700946,19798,1610612742,109,1610612740,126
21700947,15587,1610612749,118,1610612755,110
21700948,16384,1610612746,123,1610612751,120
21700949,17583,1610612758,102,1610612752,99
21700950,20562,1610612739,112,1610612765,90
21700951,15874,1610612754,92,1610612749,89
21700952,19600,1610612748,125,1610612756,103
21700953,21286,1610612741,89,1610612738,105
21700954,18418,1610612759,100,1610612763,98
21700955,18306,1610612762,94,1610612753,80
21700956,18997,1610612747,103,1610612757,108
21700957,15600,1610612766,114,1610612755,128
21700958,19800,1610612761,106,1610612737,90
21700959,16582,1610612764,117,1610612748,113
21700960,18203,1610612760,112,1610612745,122
21700961,19504,1610612742,118,1610612743,107
21700962,19393,1610612757,111,1610612752,87
21700963,19596,1610612744,114,1610612751,101
21700964,16412,1610612746,116,1610612740,121
21700965,16432,1610612754,84,1610612762,104
21700966,17769,1610612765,119,1610612761,121
21700967,20210,1610612741,119,1610612763,110
21700968,17195,1610612749,99,1610612745,110
21700969,17583,1610612758,101,1610612740,114
21700970,20062,1610612743,108,1610612739,113
21700971,18997,1610612747,108,1610612753,107
21700972,14173,1610612766,111,1610612751,125
21700973,19600,1610612748,108,1610612755,99
21700974,18978,1610612750,109,1610612738,117
21700975,18203,1610612760,115,1610612756,87
21700976,19596,1610612744,110,1610612759,107
21700977,17406,1610612765,99,1610612741,83
21700978,17923,1610612754,112,1610612737,87
21700979,20131,1610612761,108,1610612745,105
21700980,15622,1610612763,78,1610612762,95
21700981,18717,1610612749,120,1610612752,112
21700982,18143,1610612740,97,1610612764,116
21700983,19807,1610612743,125,1610612747,116
21700984,19487,1610612757,125,1610612744,108
21700985,17583,1610612758,94,1610612753,88
21700986,19130,1610612746,116,1610612739,102
21700987,19336,1610612766,122,1610612756,115
21700988,19689,1610612748,129,1610612764,102
21700989,19579,1610612742,114,1610612763,80
21700990,18203,1610612760,104,1610612759,94
21700991,16561,1610612746,113,1610612753,105
21700992,19812,1610612752,106,1610612761,132
21700993,15266,1610612737,122,1610612741,129
21700994,18978,1610612750,109,1610612744,103
21700995,18062,1610612740,99,1610612762,116
21700996,19520,1610612743,130,1610612758,104
21700997,20394,1610612742,82,1610612745,105
21700998,18624,1610612738,97,1610612754,99
21700999,16901,1610612751,97,1610612755,120
21701000,18997,1610612747,127,1610612739,113
21701001,18092,1610612745,109,1610612759,93
21701002,14112,1610612763,103,1610612749,121
21701003,18203,1610612760,106,1610612758,101
21701004,19786,1610612757,115,1610612748,99
21701005,20531,1610612755,98,1610612754,101
21701006,17078,1610612764,111,1610612750,116
21701007,16739,1610612737,107,1610612760,119
21701008,16654,1610612751,102,1610612761,116
21701009,18597,1610612752,97,1610612742,110
21701010,20912,1610612741,106,1610612746,112
21701011,15507,1610612740,119,1610612766,115
21701012,18418,1610612759,108,1610612753,72
21701013,18306,1610612762,110,1610612765,79
21701014,18055,1610612756,107,1610612739,129
21701015,18997,1610612747,112,1610612743,103
21701016,17713,1610612753,126,1610612749,117
21701017,18624,1610612738,124,1610612764,125
21701018,17583,1610612758,123,1610612748,119
21701019,19596,1610612744,117,1610612747,106
21701020,17923,1610612754,99,1610612761,106
21701021,14486,1610612737,117,1610612766,129
21701022,18894,1610612752,110,1610612755,118
21701023,18055,1610612745,101,1610612746,96
21701024,16511,1610612763,110,1610612741,111
21701025,18418,1610612759,98,1610612740,93
21701026,18697,1610612743,120,1610612765,113
21701027,18306,1610612762,116,1610612756,88
21701028,19806,1610612757,113,1610612739,105
21701029,18981,1610612753,83,1610612738,92
21701030,20666,1610612755,120,1610612751,116
21701031,19800,1610612761,122,1610612742,115
21701032,18203,1610612760,121,1610612746,113
21701033,19596,1610612744,93,1610612758,98
21701034,18997,1610612747,91,1610612748,92
21701035,18249,1610612764,109,1610612754,102
21701036,18495,1610612740,101,1610612745,107
21701037,13877,1610612751,114,1610612742,106
21701038,17760,1610612752,124,1610612766,101
21701039,22983,1610612741,109,1610612739,114
21701040,16501,1610612763,101,1610612743,94
21701041,18717,1610612749,122,1610612737,117
21701042,18418,1610612759,117,1610612750,101
21701043,18306,1610612762,103,1610612758,97
21701044,18055,1610612756,109,1610612744,124
21701045,19727,1610612757,100,1610612765,87
21701046,19800,1610612761,125,1610612760,132
21701047,18277,1610612740,108,1610612738,89
21701048,18978,1610612750,120,1610612745,129
21701049,17776,1610612746,109,1610612757,122
21701050,20562,1610612739,124,1610612749,117
21701051,16603,1610612754,110,1610612747,100
21701052,20530,1610612755,108,1610612766,94
21701053,12856,1610612751,118,1610612763,115
21701054,19600,1610612748,149,1610612743,141
21701055,18835,1610612752,110,1610612741,92
21701056,18418,1610612759,89,1610612744,75
21701057,17583,1610612758,90,1610612765,106
21701058,16228,1610612753,86,1610612761,93
21701059,18624,1610612738,100,1610612760,99
21701060,16351,1610612750,123,1610612746,109
21701061,14484,1610612740,115,1610612742,105
21701062,18306,1610612762,94,1610612737,99
21701063,17400,1610612756,88,1610612765,115
21701064,20012,1610612757,111,1610612745,115
21701065,20562,1610612739,132,1610612761,129
21701066,10411,1610612755,119,1610612763,105
21701067,10231,1610612751,105,1610612766,111
21701068,19600,1610612748,119,1610612752,98
21701069,20671,1610612741,102,1610612743,135
21701070,17916,1610612749,120,1610612746,127
21701071,18418,1610612759,98,1610612764,90
21701072,15033,1610612766,140,1610612763,79
21701073,17881,1610612753,98,1610612755,118
21701074,18055,1610612745,100,1610612765,96
21701075,18037,1610612740,128,1610612747,125
21701076,19725,1610612742,112,1610612762,119
21701077,17583,1610612758,105,1610612737,90
21701078,17923,1610612754,109,1610612746,104
21701079,19016,1610612764,100,1610612743,108
21701080,20562,1610612739,120,1610612756,95
21701081,18914,1610612752,104,1610612750,108
21701082,19800,1610612761,116,1610612751,112
21701083,21698,1610612741,105,1610612749,118
21701084,18203,1610612760,105,1610612748,99
21701085,18418,1610612759,124,1610612762,120
21701086,19575,1610612757,100,1610612738,105
21701087,19596,1610612744,106,1610612737,94
21701088,20668,1610612755,120,1610612750,108
21701089,19139,1610612765,117,1610612741,95
21701090,17393,1610612753,105,1610612756,99
21701091,18055,1610612745,114,1610612740,91
21701092,18119,1610612763,93,1610612747,100
21701093,20085,1610612742,98,1610612766,102
21701094,17732,1610612751,114,1610612739,121
21701095,18717,1610612749,106,1610612759,103
21701096,17923,1610612754,113,1610612748,107
21701097,19800,1610612761,106,1610612746,117
21701098,18884,1610612764,97,1610612752,101
21701099,17583,1610612758,93,1610612738,104
21701100,18203,1610612760,105,1610612757,108
21701101,18055,1610612745,118,1610612737,99
21701102,19596,1610612744,91,1610612762,110
21701103,14487,1610612766,137,1610612752,128
21701104,18718,1610612765,112,1610612747,106
21701105,20585,1610612755,123,1610612743,104
21701106,16290,1610612750,93,1610612763,101
21701107,18055,1610612756,94,1610612738,102
21701108,19588,1610612764,116,1610612759,106
21701109,19800,1610612761,114,1610612743,110
21701110,20093,1610612748,98,1610612739,79
21701111,18055,1610612745,118,1610612741,86
21701112,15426,1610612740,103,1610612757,107
21701113,17583,1610612758,97,1610612742,103
21701114,19596,1610612744,81,1610612754,92
21701115,19068,1610612746,105,1610612749,98
21701116,19474,1610612766,105,1610612739,118
21701117,16517,1610612753,104,1610612751,111
21701118,20655,1610612755,118,1610612752,101
21701119,16050,1610612763,108,1610612757,103
21701120,16183,1610612750,126,1610612737,114
21701121,18306,1610612762,94,1610612738,97
21701122,17005,1610612756,99,1610612746,111
21701123,18997,1610612747,103,1610612742,93
21701124,18268,1610612765,103,1610612764,92
21701125,19746,1610612748,103,1610612741,92
21701126,18418,1610612759,103,1610612760,99
21701127,11360,1610612758,103,1610612754,106
21701128,19596,1610612744,107,1610612749,116
21701129,18918,1610612753,82,1610612741,90
21701130,16579,1610612737,91,1610612755,101
21701131,20562,1610612739,107,1610612740,102
21701132,18055,1610612745,104,1610612756,103
21701133,18203,1610612760,125,1610612743,126
21701134,20244,1610612742,92,1610612750,93
21701135,18306,1610612762,107,1610612763,97
21701136,18997,1610612747,122,1610612749,124
21701137,20013,1610612757,105,1610612746,96
21701138,19071,1610612764,107,1610612766,93
21701139,19812,1610612752,109,1610612765,115
21701140,18624,1610612738,110,1610612761,99
21701141,19600,1610612748,109,1610612751,110
21701142,17583,1610612758,96,1610612744,112
21701143,17005,1610612766,102,1610612755,119
21701144,20466,1610612741,113,1610612764,94
21701145,18418,1610612759,100,1610612745,83
21701146,15866,1610612746,104,1610612754,111
21701147,13587,1610612737,94,1610612753,88
21701148,16097,1610612751,96,1610612765,108
21701149,20562,1610612739,98,1610612742,87
21701150,18500,1610612740,104,1610612760,109
21701151,18978,1610612750,97,1610612762,121
21701152,19520,1610612743,128,1610612749,125
21701153,19596,1610612744,117,1610612756,107
21701154,19545,1610612757,113,1610612763,98
21701155,18997,1610612747,83,1610612758,84
21701156,20562,1610612739,112,1610612761,106
21701157,20710,1610612755,121,1610612751,95
21701158,19600,1610612748,101,1610612737,98
21701159,19812,1610612752,73,1610612753,97
21701160,20139,1610612741,120,1610612766,114
21701161,18055,1610612745,120,1610612764,104
21701162,16188,1610612749,106,1610612738,102
21701163,18203,1610612760,107,1610612744,111
21701164,19624,1610612742,115,1610612757,109
21701165,14743,1610612743,107,1610612754,104
21701166,18306,1610612762,117,1610612747,110
21701167,16826,1610612756,97,1610612758,94
21701168,17449,1610612746,113,1610612759,110
21701169,18395,1610612765,108,1610612755,115
21701170,18112,1610612753,105,1610612742,100
21701171,19963,1610612761,96,1610612738,78
21701172,16696,1610612737,86,1610612748,115
21701173,16521,1610612740,123,1610612763,95
21701174,18997,1610612747,122,1610612759,112
21701175,17923,1610612754,126,1610612744,106
21701176,20562,1610612739,119,1610612764,115
21701177,18055,1610612745,96,1610612757,94
21701178,18378,1610612749,111,1610612751,119
21701179,18306,1610612762,117,1610612746,95
21701180,16415,1610612743,100,1610612750,96
21701181,18768,1610612765,113,1610612742,106
21701182,17018,1610612753,100,1610612766,137
21701183,20769,1610612755,132,1610612739,130
21701184,19557,1610612764,97,1610612737,103
21701185,18624,1610612738,111,1610612741,104
21701186,19569,1610612752,122,1610612748,98
21701187,19924,1610612761,92,1610612754,73
21701188,16527,1610612763,93,1610612758,94
21701189,18055,1610612756,103,1610612740,122
21701190,18997,1610612747,96,1610612750,113
21701191,16166,1610612746,115,1610612743,134
21701192,19812,1610612752,102,1610612749,115
21701193,21669,1610612741,96,1610612751,124
21701194,18055,1610612745,102,1610612760,108
21701195,19596,1610612744,120,1610612740,126
21701196,18610,1610612759,116,1610612757,105
21701197,16629,1610612766,117,1610612754,123
21701198,20846,1610612755,109,1610612742,97
21701199,16044,1610612763,130,1610612765,117
21701200,19948,1610612761,112,1610612753,101
21701201,18997,1610612747,97,1610612762,112
21701202,18624,1610612738,106,1610612737,112
21701203,18055,1610612756,100,1610612744,117
21701204,17529,1610612765,98,1610612761,108
21701205,16187,1610612751,114,1610612741,105
21701206,19600,1610612748,93,1610612760,115
21701207,19449,1610612752,109,1610612739,123
21701208,18717,1610612749,102,1610612753,86
21701209,17641,1610612750,113,1610612763,94
21701210,18418,1610612759,98,1610612758,85
21701211,17467,1610612743,88,1610612757,82
21701212,15742,1610612746,100,1610612740,113
21701213,17331,1610612754,93,1610612766,119
21701214,15673,1610612737,113,1610612755,121
21701215,18887,1610612764,113,1610612738,101
21701216,20041,1610612742,97,1610612756,124
21701217,18306,1610612762,119,1610612744,79
21701218,18997,1610612747,99,1610612745,105
21701219,18624,1610612738,110,1610612751,97
21701220,20562,1610612739,98,1610612752,110
21701221,19600,1610612748,116,1610612761,109
